occupation,courses_list
UX Designer,"['Advanced Project in Social Computing Design', 'Basic Interaction Design', 'Black & White Photography 1', 'Calligraphy 1', 'Cognitive Ergonomics', 'Cognitive Modeling and Intelligent Tutoring Systems', 'Cognitive Psychology', 'Communication Design Fundamentals', 'Computer Supported Cooperative Work', 'Computer Systems Fundamentals']"
UX Designer | Georgia Tech MS-HCI,"['Business Process Design', 'C Programming', 'Culture Formation and Innovation Design', 'Design Thinking & Expression', 'Design of Interactive Environment', 'Electrical Engineering', 'Engineering Training', 'Ergonomics and Innovation Design', 'Game Design', 'Graphic Design']"
UX Researcher at Microsoft WDG,"['Contextual Inquiry and Project Management', 'Dialogue of the Senses', 'Fundamentals of Human Behavior', 'Graphic Design', 'Information Architecture', 'Information in Social Systems', 'Interactive Media Design 1', 'Interactive Media Design 2', 'Introduction to Interaction Design', 'Marketing Statistic & Analytics']"
Product Designer,"['19th Century European Art', '2D Design', '3D Design', 'Accounting', 'Advanced Photography I (Color)', 'Advanced Photography II (Alternative Photography)', 'Advanced Photography III (View Camera)', 'Advertising Procedures', 'Black & White Photography I and II', 'Capstone Studio']"
UI/UX Designer at Opteamix LLC and Freelancer,"['12th', 'BCA', 'Msc(MM)']"
UX Designer at Sprinklr,"['Design Seminar', 'New Media Studies', 'Animation Fundamentals', 'Design Analysis', 'Design Management*', 'Design Methodology', 'Elements of Form', 'Ergonomics', 'Fundamentals of Design', 'Graphic Design']"
actively seeking ux/ui internship,"['Enterprise Management', 'Product Development', 'Site-specific User Experience', 'User Experience Design']"
Strategic + UX Designer // Visual Designer,"['2D Foundation', 'Africa/Oceanas/Americas', 'America in Art', 'Basic Photo Lab', 'Business Strategy', 'Business Strategy Lab', 'Calculus - Intermediate 1', 'Calculus - Intermediate 2', 'Calculus of Several Variables', 'Chautauqua Workshop']"
User Experience (UX) Principal Designer,"['Cognitive Psychology of HCI', 'Computational Implementation and Prototyping (Python)', 'Control Laws and Str', 'Design Thinking (Macromedia University of Applied Sciences)', 'Design of Mobile Robots', 'Digital Control Systems', 'Digital Filter Design', 'Fuzzy Logic in Engineering', 'Human-Centered Design for Social Innovation', 'Indiana University (MOOC)']"
Actively looking for full-time opportunities as UI/UX Designer | Interaction Designer | Front End Developer,"['Interface Design for Web Applications', 'Algorithms and Computing Theory', 'Computer Science Project I', 'Concepts and Structures in Internet Computing', 'Human Computer interaction', 'Introduction to Parallel and Distributed Computing', 'Mobile Application Development', 'Mobile Web Content and Development', 'Research Project', 'Software Engineering']"
UI/UX and Interaction Designer at Appster,"['Animation and VFX', 'Responsive Web design (Teamtreehouse)', 'Web Design (Teamtreehouse)', 'front end web development (Teamtreehouse)']"
UX Designer at PubMatic,"['Advanced Web Design Structures', 'Behavioral Science', 'Computer Graphics', 'Digital Media Assembly', 'Digital Media Productions', 'Entertainment Business', 'Interactive Media Design', 'Media and Society', 'Multimedia Audio', 'Real Time 3D Graphics']"
Liepin North America - UX/UI Designer,"['Advertising Planning', 'Branding Management', 'Communication Research Methods', 'Communication Statistics', 'Communication Theory', 'Data Mining', 'Growing in World-Class Companies', 'Human Computer Interaction', 'Innovative Interfaces', 'Integrated Marketing Communication']"
Designer at eBay,"['Communication Design Fundamentals', 'Designing Human-Centered Software', 'Document Design', 'Interaction Design', 'Mapping and Diagramming', 'Principles of Computing: Ruby', 'Tools for UX Design', 'Typography', 'Web Design']"
UI/UX Designer & Web Developer at Uclid Edulabs,"['Ajax', 'Design Techniques', 'Hardware Networking', 'Javascript', 'PHP', 'Programming Techniques', 'Responsive Design', 'Web Hacks']"
UX Designer,"['Advanced Project in Social Computing Design', 'Basic Interaction Design', 'Black & White Photography 1', 'Calligraphy 1', 'Cognitive Ergonomics', 'Cognitive Modeling and Intelligent Tutoring Systems', 'Cognitive Psychology', 'Communication Design Fundamentals', 'Computer Supported Cooperative Work', 'Computer Systems Fundamentals']"
UX Designer | Georgia Tech MS-HCI,"['Business Process Design', 'C Programming', 'Culture Formation and Innovation Design', 'Design Thinking & Expression', 'Design of Interactive Environment', 'Electrical Engineering', 'Engineering Training', 'Ergonomics and Innovation Design', 'Game Design', 'Graphic Design']"
UX Researcher at Microsoft WDG,"['Contextual Inquiry and Project Management', 'Dialogue of the Senses', 'Fundamentals of Human Behavior', 'Graphic Design', 'Information Architecture', 'Information in Social Systems', 'Interactive Media Design 1', 'Interactive Media Design 2', 'Introduction to Interaction Design', 'Marketing Statistic & Analytics']"
Product Designer,"['19th Century European Art', '2D Design', '3D Design', 'Accounting', 'Advanced Photography I (Color)', 'Advanced Photography II (Alternative Photography)', 'Advanced Photography III (View Camera)', 'Advertising Procedures', 'Black & White Photography I and II', 'Capstone Studio']"
UI/UX Designer at Opteamix LLC and Freelancer,"['12th', 'BCA', 'Msc(MM)']"
Lead UX Designer at Chegg Inc.,"['Gamification', 'Global Strategy', 'HCI', 'Intellectual Property Law', 'New Age of Innovation', 'New Game Business Models', 'Solving Societal Problems Through Enterprise and Innovation', 'Startup Creation', 'Strategic Market Planning']"
UX Designer at Sprinklr,"['Design Seminar', 'New Media Studies', 'Animation Fundamentals', 'Design Analysis', 'Design Management*', 'Design Methodology', 'Elements of Form', 'Ergonomics', 'Fundamentals of Design', 'Graphic Design']"
actively seeking ux/ui internship,"['Enterprise Management', 'Product Development', 'Site-specific User Experience', 'User Experience Design']"
Strategic + UX Designer // Visual Designer,"['2D Foundation', 'Africa/Oceanas/Americas', 'America in Art', 'Basic Photo Lab', 'Business Strategy', 'Business Strategy Lab', 'Calculus - Intermediate 1', 'Calculus - Intermediate 2', 'Calculus of Several Variables', 'Chautauqua Workshop']"
User Experience (UX) Principal Designer,"['Cognitive Psychology of HCI', 'Computational Implementation and Prototyping (Python)', 'Control Laws and Str', 'Design Thinking (Macromedia University of Applied Sciences)', 'Design of Mobile Robots', 'Digital Control Systems', 'Digital Filter Design', 'Fuzzy Logic in Engineering', 'Human-Centered Design for Social Innovation', 'Indiana University (MOOC)']"
Actively looking for full-time opportunities as UI/UX Designer | Interaction Designer | Front End Developer,"['Interface Design for Web Applications', 'Algorithms and Computing Theory', 'Computer Science Project I', 'Concepts and Structures in Internet Computing', 'Human Computer interaction', 'Introduction to Parallel and Distributed Computing', 'Mobile Application Development', 'Mobile Web Content and Development', 'Research Project', 'Software Engineering']"
UI/UX and Interaction Designer at Appster,"['Animation and VFX', 'Responsive Web design (Teamtreehouse)', 'Web Design (Teamtreehouse)', 'front end web development (Teamtreehouse)']"
UX Designer at PubMatic,"['Advanced Web Design Structures', 'Behavioral Science', 'Computer Graphics', 'Digital Media Assembly', 'Digital Media Productions', 'Entertainment Business', 'Interactive Media Design', 'Media and Society', 'Multimedia Audio', 'Real Time 3D Graphics']"
Liepin North America - UX/UI Designer,"['Advertising Planning', 'Branding Management', 'Communication Research Methods', 'Communication Statistics', 'Communication Theory', 'Data Mining', 'Growing in World-Class Companies', 'Human Computer Interaction', 'Innovative Interfaces', 'Integrated Marketing Communication']"
Designer at eBay,"['Communication Design Fundamentals', 'Designing Human-Centered Software', 'Document Design', 'Interaction Design', 'Mapping and Diagramming', 'Principles of Computing: Ruby', 'Tools for UX Design', 'Typography', 'Web Design']"
UI/UX Designer & Web Developer at Uclid Edulabs,"['Ajax', 'Design Techniques', 'Hardware Networking', 'Javascript', 'PHP', 'Programming Techniques', 'Responsive Design', 'Web Hacks']"
UX Designer,"['Advanced Project in Social Computing Design', 'Basic Interaction Design', 'Black & White Photography 1', 'Calligraphy 1', 'Cognitive Ergonomics', 'Cognitive Modeling and Intelligent Tutoring Systems', 'Cognitive Psychology', 'Communication Design Fundamentals', 'Computer Supported Cooperative Work', 'Computer Systems Fundamentals']"
UX Designer | Georgia Tech MS-HCI,"['Business Process Design', 'C Programming', 'Culture Formation and Innovation Design', 'Design Thinking & Expression', 'Design of Interactive Environment', 'Electrical Engineering', 'Engineering Training', 'Ergonomics and Innovation Design', 'Game Design', 'Graphic Design']"
UX Researcher at Microsoft WDG,"['Contextual Inquiry and Project Management', 'Dialogue of the Senses', 'Fundamentals of Human Behavior', 'Graphic Design', 'Information Architecture', 'Information in Social Systems', 'Interactive Media Design 1', 'Interactive Media Design 2', 'Introduction to Interaction Design', 'Marketing Statistic & Analytics']"
Product Designer,"['19th Century European Art', '2D Design', '3D Design', 'Accounting', 'Advanced Photography I (Color)', 'Advanced Photography II (Alternative Photography)', 'Advanced Photography III (View Camera)', 'Advertising Procedures', 'Black & White Photography I and II', 'Capstone Studio']"
UI/UX Designer at Opteamix LLC and Freelancer,"['12th', 'BCA', 'Msc(MM)']"
Lead UX Designer at Chegg Inc.,"['Gamification', 'Global Strategy', 'HCI', 'Intellectual Property Law', 'New Age of Innovation', 'New Game Business Models', 'Solving Societal Problems Through Enterprise and Innovation', 'Startup Creation', 'Strategic Market Planning']"
🎨 Lead UX/UI Designer & Front-End Developer,"['Advanced HTML & CSS', 'Advanced Photoshop', 'Color Theory', 'Corporate Branding', 'Flash Development', 'Human Computer Interaction', 'Motion Graphics', 'Principles of PHP Development', 'Print & Media Design', 'User Centered Interface Design']"
UX Designer at Sprinklr,"['Design Seminar', 'New Media Studies', 'Animation Fundamentals', 'Design Analysis', 'Design Management*', 'Design Methodology', 'Elements of Form', 'Ergonomics', 'Fundamentals of Design', 'Graphic Design']"
actively seeking ux/ui internship,"['Enterprise Management', 'Product Development', 'Site-specific User Experience', 'User Experience Design']"
Strategic + UX Designer // Visual Designer,"['2D Foundation', 'Africa/Oceanas/Americas', 'America in Art', 'Basic Photo Lab', 'Business Strategy', 'Business Strategy Lab', 'Calculus - Intermediate 1', 'Calculus - Intermediate 2', 'Calculus of Several Variables', 'Chautauqua Workshop']"
User Experience (UX) Principal Designer,"['Cognitive Psychology of HCI', 'Computational Implementation and Prototyping (Python)', 'Control Laws and Str', 'Design Thinking (Macromedia University of Applied Sciences)', 'Design of Mobile Robots', 'Digital Control Systems', 'Digital Filter Design', 'Fuzzy Logic in Engineering', 'Human-Centered Design for Social Innovation', 'Indiana University (MOOC)']"
Actively looking for full-time opportunities as UI/UX Designer | Interaction Designer | Front End Developer,"['Interface Design for Web Applications', 'Algorithms and Computing Theory', 'Computer Science Project I', 'Concepts and Structures in Internet Computing', 'Human Computer interaction', 'Introduction to Parallel and Distributed Computing', 'Mobile Application Development', 'Mobile Web Content and Development', 'Research Project', 'Software Engineering']"
UI/UX and Interaction Designer at Appster,"['Animation and VFX', 'Responsive Web design (Teamtreehouse)', 'Web Design (Teamtreehouse)', 'front end web development (Teamtreehouse)']"
UX Designer at PubMatic,"['Advanced Web Design Structures', 'Behavioral Science', 'Computer Graphics', 'Digital Media Assembly', 'Digital Media Productions', 'Entertainment Business', 'Interactive Media Design', 'Media and Society', 'Multimedia Audio', 'Real Time 3D Graphics']"
Liepin North America - UX/UI Designer,"['Advertising Planning', 'Branding Management', 'Communication Research Methods', 'Communication Statistics', 'Communication Theory', 'Data Mining', 'Growing in World-Class Companies', 'Human Computer Interaction', 'Innovative Interfaces', 'Integrated Marketing Communication']"
